amount,vendor,account,posting_date,user_id,description,label
1379.19,Vendor_19,IT,2023-08-24,1002,Regular business transaction,0
1204.12,Vendor_15,Finance,2023-10-22,1052,Regular business transaction,0
824.7,Vendor_20,IT,2023-03-09,1046,Regular business transaction,0
1018.2,Vendor_13,Admin,2023-08-16,1078,Regular business transaction,0
1037.33,Vendor_8,Admin,2023-02-04,1082,Regular business transaction,0
502.25,Vendor_8,Marketing,2023-06-04,1002,Regular business transaction,0
1005.79,Vendor_5,Admin,2023-09-12,1080,Regular business transaction,0
1030.01,Vendor_1,HR,2023-11-11,1033,Regular business transaction,0
1361.3,Vendor_7,Finance,2023-09-09,1069,Regular business transaction,0
1134.56,Vendor_16,IT,2023-03-14,1097,Regular business transaction,0
1407.03,Vendor_4,Finance,2023-12-02,1047,Regular business transaction,0
1162.91,Vendor_16,Legal,2023-08-23,1064,Regular business transaction,0
1403.48,Vendor_4,Finance,2023-01-19,1058,Regular business transaction,0
1370.26,Vendor_15,Sales,2023-06-15,1027,Regular business transaction,0
1478.56,Vendor_2,IT,2023-03-16,1047,Regular business transaction,0
1129.27,Vendor_12,Legal,2023-10-12,1086,Regular business transaction,0
882.47,Vendor_8,Admin,2023-11-03,1045,Regular business transaction,0
826.52,Vendor_12,Legal,2023-08-17,1090,Regular business transaction,0
1459.29,Vendor_10,IT,2023-03-24,1081,Regular business transaction,0
995.68,Vendor_19,Admin,2023-07-21,1047,Regular business transaction,0
1114.4,Vendor_12,IT,2023-01-31,1053,Regular business transaction,0
569.14,Vendor_11,Admin,2023-10-15,1001,Regular business transaction,0
1065.46,Vendor_19,Marketing,2023-10-29,1090,Regular business transaction,0
825.3,Vendor_1,Sales,2023-06-02,1080,Regular business transaction,0
839.16,Vendor_16,Sales,2023-05-07,1099,Regular business transaction,0
1060.55,Vendor_1,Admin,2023-12-30,1036,Regular business transaction,0
1291.1,Vendor_11,Sales,2023-10-27,1063,Regular business transaction,0
824.27,Vendor_20,Marketing,2023-10-25,1052,Regular business transaction,0
1228.13,Vendor_11,Admin,2023-01-16,1037,Regular business transaction,0
1025.62,Vendor_20,IT,2023-11-03,1025,Regular business transaction,0
1003.89,Vendor_20,Legal,2023-10-22,1036,Regular business transaction,0
596.93,Vendor_20,Sales,2023-01-29,1094,Regular business transaction,0
843.48,Vendor_14,Marketing,2023-09-20,1019,Regular business transaction,0
477.47,Vendor_7,Sales,2023-09-19,1053,Regular business transaction,0
1169.27,Vendor_11,Finance,2023-01-06,1067,Regular business transaction,0
792.99,Vendor_16,HR,2023-11-13,1061,Regular business transaction,0
1599.3,Vendor_11,Admin,2023-05-03,1047,Regular business transaction,0
401.85,Vendor_6,Finance,2023-11-11,1072,Regular business transaction,0
531.7,Vendor_8,Sales,2023-07-06,1002,Regular business transaction,0
995.69,Vendor_7,Marketing,2023-06-30,1088,Regular business transaction,0
1000.17,Vendor_4,HR,2023-09-06,1006,Regular business transaction,0
676.64,Vendor_11,HR,2023-02-17,1008,Regular business transaction,0
1227.51,Vendor_13,Admin,2023-09-06,1067,Regular business transaction,0
1141.77,Vendor_19,IT,2023-10-12,1009,Regular business transaction,0
965.96,Vendor_16,Marketing,2023-01-25,1097,Regular business transaction,0
541.25,Vendor_20,Marketing,2023-02-12,1034,Regular business transaction,0
1152.28,Vendor_16,Legal,2023-05-01,1008,Regular business transaction,0
987.59,Vendor_19,HR,2023-12-10,1006,Regular business transaction,0
1255.89,Vendor_13,HR,2023-11-26,1003,Regular business transaction,0
909.15,Vendor_7,Finance,2023-12-01,1095,Regular business transaction,0
1258.62,Vendor_8,Marketing,2023-04-11,1024,Regular business transaction,0
856.85,Vendor_12,Marketing,2023-10-11,1046,Regular business transaction,0
900.71,Vendor_20,Marketing,2023-09-02,1059,Regular business transaction,0
1122.55,Vendor_10,Marketing,2023-12-12,1042,Regular business transaction,0
787.34,Vendor_4,Finance,2023-10-06,1071,Regular business transaction,0
1070.59,Vendor_11,IT,2023-05-07,1019,Regular business transaction,0
1005.18,Vendor_9,Legal,2023-05-12,1093,Regular business transaction,0
1181.34,Vendor_11,Marketing,2023-05-23,1001,Regular business transaction,0
936.26,Vendor_6,HR,2023-08-04,1048,Regular business transaction,0
106.86,Vendor_3,Admin,2023-09-09,1073,Regular business transaction,0
412.44,Vendor_4,Finance,2023-08-28,1095,Regular business transaction,0
887.64,Vendor_1,Admin,2023-04-18,1053,Regular business transaction,0
1312.82,Vendor_3,Legal,2023-04-22,1090,Regular business transaction,0
778.77,Vendor_13,Sales,2023-05-02,1003,Regular business transaction,0
1062.88,Vendor_13,Admin,2023-06-10,1041,Regular business transaction,0
1363.23,Vendor_7,Admin,2023-10-01,1097,Regular business transaction,0
1432.43,Vendor_4,Finance,2023-03-13,1053,Regular business transaction,0
1362.09,Vendor_4,HR,2023-07-23,1022,Regular business transaction,0
1342.14,Vendor_3,Sales,2023-08-09,1041,Regular business transaction,0
1032.42,Vendor_1,Finance,2023-12-23,1027,Regular business transaction,0
802.31,Vendor_3,Admin,2023-04-25,1063,Regular business transaction,0
1077.88,Vendor_17,Sales,2023-06-21,1093,Regular business transaction,0
643.79,Vendor_14,Finance,2023-10-14,1071,Regular business transaction,0
1177.26,Vendor_15,Marketing,2023-07-21,1041,Regular business transaction,0
1512.36,Vendor_6,Legal,2023-01-11,1049,Regular business transaction,0
1230.67,Vendor_11,IT,2023-04-01,1042,Regular business transaction,0
1281.48,Vendor_7,Admin,2023-12-28,1019,Regular business transaction,0
1404.52,Vendor_7,IT,2023-04-20,1054,Regular business transaction,0
1179.61,Vendor_8,Admin,2023-02-02,1092,Regular business transaction,0
760.56,Vendor_14,HR,2023-09-08,1007,Regular business transaction,0
1026.8,Vendor_2,Finance,2023-04-02,1087,Regular business transaction,0
1492.4,Vendor_13,Sales,2023-11-21,1006,Regular business transaction,0
1179.5,Vendor_5,Marketing,2023-04-06,1081,Regular business transaction,0
1321.87,Vendor_14,Sales,2023-08-14,1039,Regular business transaction,0
1111.15,Vendor_12,Sales,2023-02-03,1023,Regular business transaction,0
1118.46,Vendor_5,Admin,2023-10-17,1099,Regular business transaction,0
1062.15,Vendor_19,Legal,2023-02-02,1089,Regular business transaction,0
699.79,Vendor_1,IT,2023-09-24,1052,Regular business transaction,0
1321.94,Vendor_15,HR,2023-03-02,1086,Regular business transaction,0
1235.79,Vendor_17,Finance,2023-11-25,1005,Regular business transaction,0
1446.9,Vendor_6,Marketing,2023-01-20,1084,Regular business transaction,0
976.4,Vendor_14,Admin,2023-12-27,1087,Regular business transaction,0
1417.05,Vendor_6,Finance,2023-06-25,1036,Regular business transaction,0
386.6,Vendor_3,Sales,2023-10-20,1036,Regular business transaction,0
1121.21,Vendor_18,HR,2023-09-13,1061,Regular business transaction,0
402.34,Vendor_4,Finance,2023-10-23,1083,Regular business transaction,0
723.53,Vendor_11,Admin,2023-08-07,1025,Regular business transaction,0
1017.23,Vendor_15,HR,2023-05-10,1075,Regular business transaction,0
854.91,Vendor_16,Legal,2023-07-17,1032,Regular business transaction,0
1416.06,Vendor_20,Marketing,2023-04-15,1036,Regular business transaction,0
1313.78,Vendor_9,Legal,2023-05-10,1023,Regular business transaction,0
1087.76,Vendor_11,Admin,2023-02-23,1044,Regular business transaction,0
1110.15,Vendor_11,Admin,2023-12-21,1097,Regular business transaction,0
573.35,Vendor_17,Legal,2023-04-16,1081,Regular business transaction,0
994.08,Vendor_20,Finance,2023-09-28,1053,Regular business transaction,0
976.61,Vendor_15,IT,2023-06-07,1046,Regular business transaction,0
1196.37,Vendor_3,Marketing,2023-06-24,1022,Regular business transaction,0
1357.35,Vendor_8,Marketing,2023-08-10,1024,Regular business transaction,0
892.06,Vendor_10,Admin,2023-04-03,1043,Regular business transaction,0
644.64,Vendor_1,HR,2023-09-23,1080,Regular business transaction,0
563.79,Vendor_15,HR,2023-06-12,1035,Regular business transaction,0
900.67,Vendor_2,Finance,2023-03-16,1069,Regular business transaction,0
846.83,Vendor_9,Legal,2023-09-27,1030,Regular business transaction,0
1467.99,Vendor_17,Legal,2023-04-13,1019,Regular business transaction,0
849.08,Vendor_20,Legal,2023-09-03,1023,Regular business transaction,0
881.79,Vendor_3,Legal,2023-04-08,1067,Regular business transaction,0
1370.82,Vendor_6,HR,2023-04-29,1027,Regular business transaction,0
903.66,Vendor_14,IT,2023-08-23,1022,Regular business transaction,0
848.69,Vendor_2,Marketing,2023-09-15,1016,Regular business transaction,0
893.53,Vendor_18,Sales,2023-01-16,1090,Regular business transaction,0
960.59,Vendor_18,Admin,2023-07-20,1053,Regular business transaction,0
1479.63,Vendor_12,Finance,2023-05-10,1003,Regular business transaction,0
860.57,Vendor_9,Marketing,2023-02-17,1090,Regular business transaction,0
1197.28,Vendor_6,HR,2023-09-25,1032,Regular business transaction,0
1018.06,Vendor_17,IT,2023-01-16,1062,Regular business transaction,0
868.07,Vendor_12,Legal,2023-11-17,1049,Regular business transaction,0
1200.78,Vendor_7,HR,2023-04-03,1095,Regular business transaction,0
1414.27,Vendor_2,IT,2023-05-13,1044,Regular business transaction,0
608.02,Vendor_16,HR,2023-06-01,1084,Regular business transaction,0
1097.17,Vendor_7,Sales,2023-10-06,1025,Regular business transaction,0
1284.61,Vendor_20,Finance,2023-11-18,1082,Regular business transaction,0
1259.96,Vendor_19,Marketing,2023-01-19,1023,Regular business transaction,0
705.15,Vendor_8,HR,2023-05-09,1090,Regular business transaction,0
1459.05,Vendor_5,IT,2023-07-23,1080,Regular business transaction,0
710.69,Vendor_14,Admin,2023-09-21,1063,Regular business transaction,0
1680.53,Vendor_8,Marketing,2023-09-30,1080,Regular business transaction,0
757.61,Vendor_4,Legal,2023-06-05,1037,Regular business transaction,0
1605.91,Vendor_17,Legal,2023-09-06,1018,Regular business transaction,0
941.0,Vendor_16,HR,2023-02-25,1049,Regular business transaction,0
1335.53,Vendor_4,HR,2023-10-16,1092,Regular business transaction,0
835.31,Vendor_18,Sales,2023-02-10,1098,Regular business transaction,0
424.51,Vendor_17,Legal,2023-07-10,1045,Regular business transaction,0
867.27,Vendor_1,Legal,2023-08-11,1044,Regular business transaction,0
887.59,Vendor_13,HR,2023-01-22,1030,Regular business transaction,0
903.78,Vendor_11,Admin,2023-02-27,1019,Regular business transaction,0
630.42,Vendor_7,IT,2023-11-03,1080,Regular business transaction,0
856.59,Vendor_17,IT,2023-09-02,1035,Regular business transaction,0
1437.31,Vendor_5,Finance,2023-08-09,1024,Regular business transaction,0
1238.67,Vendor_14,Legal,2023-03-05,1044,Regular business transaction,0
768.12,Vendor_1,HR,2023-02-22,1070,Regular business transaction,0
927.66,Vendor_11,Legal,2023-08-03,1083,Regular business transaction,0
924.42,Vendor_6,IT,2023-04-11,1011,Regular business transaction,0
1288.46,Vendor_15,Sales,2023-08-07,1072,Regular business transaction,0
897.6,Vendor_10,Marketing,2023-11-01,1036,Regular business transaction,0
766.69,Vendor_18,Sales,2023-05-21,1080,Regular business transaction,0
566.63,Vendor_8,IT,2023-05-02,1096,Regular business transaction,0
1118.73,Vendor_5,Sales,2023-01-21,1038,Regular business transaction,0
908.45,Vendor_5,Admin,2023-05-02,1002,Regular business transaction,0
1211.38,Vendor_13,Legal,2023-08-09,1078,Regular business transaction,0
702.27,Vendor_16,Finance,2023-05-10,1036,Regular business transaction,0
790.11,Vendor_5,Admin,2023-12-15,1029,Regular business transaction,0
918.13,Vendor_5,Legal,2023-10-29,1034,Regular business transaction,0
1255.17,Vendor_17,IT,2023-09-25,1024,Regular business transaction,0
1361.76,Vendor_8,Sales,2023-03-31,1016,Regular business transaction,0
653.54,Vendor_2,IT,2023-10-02,1037,Regular business transaction,0
622.85,Vendor_19,Sales,2023-10-27,1002,Regular business transaction,0
1571.48,Vendor_2,Finance,2023-11-24,1094,Regular business transaction,0
1297.0,Vendor_19,Legal,2023-03-03,1084,Regular business transaction,0
1029.98,Vendor_15,Legal,2023-10-08,1011,Regular business transaction,0
706.09,Vendor_20,Legal,2023-10-15,1004,Regular business transaction,0
1013.48,Vendor_12,IT,2023-12-18,1015,Regular business transaction,0
1308.34,Vendor_6,Finance,2023-02-04,1019,Regular business transaction,0
953.63,Vendor_12,IT,2023-07-09,1027,Regular business transaction,0
814.78,Vendor_10,Legal,2023-10-31,1000,Regular business transaction,0
383.24,Vendor_5,Legal,2023-10-07,1075,Regular business transaction,0
620.46,Vendor_8,Finance,2023-07-15,1067,Regular business transaction,0
1154.57,Vendor_9,HR,2023-01-06,1066,Regular business transaction,0
1366.27,Vendor_7,Marketing,2023-03-02,1049,Regular business transaction,0
396.52,Vendor_3,Legal,2023-06-21,1054,Regular business transaction,0
870.79,Vendor_12,Finance,2023-06-09,1029,Regular business transaction,0
1147.69,Vendor_1,Marketing,2023-11-20,1087,Regular business transaction,0
1066.38,Vendor_12,IT,2023-07-21,1043,Regular business transaction,0
768.88,Vendor_2,Sales,2023-07-30,1070,Regular business transaction,0
953.09,Vendor_19,Finance,2023-11-19,1025,Regular business transaction,0
1027.0,Vendor_7,Sales,2023-12-15,1017,Regular business transaction,0
1512.03,Vendor_3,Sales,2023-10-09,1008,Regular business transaction,0
730.03,Vendor_14,Sales,2023-04-13,1049,Regular business transaction,0
1125.36,Vendor_6,Marketing,2023-06-20,1022,Regular business transaction,0
1198.04,Vendor_1,HR,2023-10-19,1014,Regular business transaction,0
1087.25,Vendor_7,Marketing,2023-06-25,1073,Regular business transaction,0
970.55,Vendor_4,Finance,2023-08-23,1008,Regular business transaction,0
1411.37,Vendor_17,Marketing,2023-09-07,1053,Regular business transaction,0
1204.99,Vendor_2,IT,2023-06-22,1023,Regular business transaction,0
