amount,vendor,account,posting_date,user_id,description,label
1053.41,Vendor_2,IT,2023-03-28,1019,Regular business transaction,0
820.49,Vendor_10,Marketing,2023-09-23,1064,Regular business transaction,0
926.97,Vendor_9,Marketing,2023-07-16,1081,Regular business transaction,0
1183.23,Vendor_19,IT,2023-01-31,1077,Regular business transaction,0
547.34,Vendor_2,IT,2023-10-19,1029,Regular business transaction,0
1116.42,Vendor_1,Marketing,2023-07-26,1051,Regular business transaction,0
1312.25,Vendor_9,IT,2023-12-02,1053,Regular business transaction,0
828.44,Vendor_6,Marketing,2023-12-17,1064,Regular business transaction,0
1085.6,Vendor_9,Legal,2023-05-23,1064,Regular business transaction,0
1022.37,Vendor_10,HR,2023-10-12,1075,Regular business transaction,0
1146.57,Vendor_4,Sales,2023-09-17,1023,Regular business transaction,0
746.06,Vendor_7,IT,2023-07-12,1035,Regular business transaction,0
1756.24,Vendor_6,Marketing,2023-04-02,1031,Regular business transaction,0
1552.57,Vendor_4,Admin,2023-09-11,1009,Regular business transaction,0
661.79,Vendor_8,Marketing,2023-02-24,1031,Regular business transaction,0
1435.22,Vendor_11,Finance,2023-12-19,1081,Regular business transaction,0
1182.06,Vendor_6,HR,2023-07-27,1017,Regular business transaction,0
1065.88,Vendor_9,HR,2023-03-03,1084,Regular business transaction,0
1099.79,Vendor_11,Admin,2023-01-26,1009,Regular business transaction,0
1344.51,Vendor_10,HR,2023-10-06,1080,Regular business transaction,0
649.5,Vendor_13,Finance,2023-08-20,1015,Regular business transaction,0
1224.15,Vendor_15,HR,2023-10-29,1092,Regular business transaction,0
1438.93,Vendor_20,HR,2023-08-02,1016,Regular business transaction,0
677.04,Vendor_19,Admin,2023-08-15,1008,Regular business transaction,0
757.79,Vendor_18,Sales,2023-11-12,1058,Regular business transaction,0
1327.57,Vendor_10,Admin,2023-04-04,1033,Regular business transaction,0
978.79,Vendor_19,IT,2023-10-04,1046,Regular business transaction,0
994.89,Vendor_18,Legal,2023-03-21,1024,Regular business transaction,0
1527.81,Vendor_7,Finance,2023-01-06,1017,Regular business transaction,0
806.09,Vendor_20,IT,2023-10-26,1057,Regular business transaction,0
1164.57,Vendor_17,HR,2023-09-22,1010,Regular business transaction,0
662.2,Vendor_13,Legal,2023-07-02,1083,Regular business transaction,0
1188.79,Vendor_11,Marketing,2023-08-18,1097,Regular business transaction,0
1571.59,Vendor_1,Sales,2023-10-08,1026,Regular business transaction,0
1251.05,Vendor_6,Legal,2023-07-11,1018,Regular business transaction,0
1117.37,Vendor_16,Legal,2023-06-27,1058,Regular business transaction,0
882.79,Vendor_14,Admin,2023-02-18,1018,Regular business transaction,0
1099.77,Vendor_6,Legal,2023-04-21,1018,Regular business transaction,0
1181.36,Vendor_5,Finance,2023-03-09,1009,Regular business transaction,0
840.61,Vendor_11,Marketing,2023-11-17,1025,Regular business transaction,0
1157.51,Vendor_5,Admin,2023-07-21,1069,Regular business transaction,0
1033.85,Vendor_19,Sales,2023-12-17,1045,Regular business transaction,0
1122.16,Vendor_7,Legal,2023-11-20,1011,Regular business transaction,0
663.61,Vendor_16,Legal,2023-07-26,1082,Regular business transaction,0
1441.85,Vendor_13,IT,2023-08-15,1098,Regular business transaction,0
1205.86,Vendor_2,Legal,2023-04-07,1001,Regular business transaction,0
488.7,Vendor_7,IT,2023-03-20,1017,Regular business transaction,0
965.68,Vendor_18,Legal,2023-10-25,1076,Regular business transaction,0
857.1,Vendor_16,Sales,2023-02-08,1079,Regular business transaction,0
578.57,Vendor_17,Admin,2023-04-25,1054,Regular business transaction,0
1101.25,Vendor_7,Legal,2023-09-04,1034,Regular business transaction,0
1370.49,Vendor_19,HR,2023-01-30,1033,Regular business transaction,0
1225.61,Vendor_16,Legal,2023-03-12,1016,Regular business transaction,0
1500.48,Vendor_8,Marketing,2023-11-14,1000,Regular business transaction,0
1872.12,Vendor_15,Admin,2023-12-24,1065,Regular business transaction,0
1046.3,Vendor_4,Legal,2023-07-08,1016,Regular business transaction,0
829.59,Vendor_12,Marketing,2023-12-20,1057,Regular business transaction,0
721.41,Vendor_2,HR,2023-01-31,1069,Regular business transaction,0
989.36,Vendor_15,Legal,2023-01-11,1058,Regular business transaction,0
1183.56,Vendor_7,IT,2023-12-29,1018,Regular business transaction,0
789.51,Vendor_6,HR,2023-02-26,1076,Regular business transaction,0
609.21,Vendor_20,Sales,2023-10-20,1015,Regular business transaction,0
828.97,Vendor_1,Marketing,2023-09-06,1000,Regular business transaction,0
1377.07,Vendor_8,Finance,2023-04-09,1061,Regular business transaction,0
1128.08,Vendor_12,IT,2023-07-10,1051,Regular business transaction,0
454.27,Vendor_8,Finance,2023-07-14,1056,Regular business transaction,0
861.96,Vendor_1,Marketing,2023-12-30,1031,Regular business transaction,0
646.52,Vendor_1,HR,2023-07-07,1025,Regular business transaction,0
1075.69,Vendor_8,Marketing,2023-06-02,1007,Regular business transaction,0
1167.44,Vendor_16,Marketing,2023-10-04,1086,Regular business transaction,0
916.66,Vendor_2,IT,2023-09-10,1048,Regular business transaction,0
741.02,Vendor_6,HR,2023-02-09,1000,Regular business transaction,0
1357.43,Vendor_11,Finance,2023-03-04,1025,Regular business transaction,0
660.73,Vendor_18,HR,2023-09-10,1073,Regular business transaction,0
1181.14,Vendor_2,Admin,2023-06-05,1082,Regular business transaction,0
778.38,Vendor_11,Marketing,2023-12-13,1053,Regular business transaction,0
1382.87,Vendor_10,Sales,2023-03-17,1049,Regular business transaction,0
14.83,Vendor_16,Finance,2023-09-06,1077,Regular business transaction,0
766.39,Vendor_18,HR,2023-01-27,1014,Regular business transaction,0
1177.25,Vendor_19,Admin,2023-01-17,1067,Regular business transaction,0
710.36,Vendor_19,Finance,2023-02-23,1061,Regular business transaction,0
977.54,Vendor_7,Legal,2023-12-17,1013,Regular business transaction,0
710.82,Vendor_17,Finance,2023-09-29,1063,Regular business transaction,0
1083.21,Vendor_19,Legal,2023-05-31,1046,Regular business transaction,0
641.67,Vendor_10,Marketing,2023-08-30,1018,Regular business transaction,0
719.72,Vendor_15,IT,2023-10-19,1010,Regular business transaction,0
1273.56,Vendor_16,Finance,2023-06-08,1088,Regular business transaction,0
1042.25,Vendor_11,Sales,2023-06-20,1091,Regular business transaction,0
937.0,Vendor_14,Sales,2023-06-13,1025,Regular business transaction,0
1216.09,Vendor_1,Marketing,2023-06-30,1046,Regular business transaction,0
961.76,Vendor_16,Legal,2023-07-30,1016,Regular business transaction,0
790.8,Vendor_20,Finance,2023-09-03,1004,Regular business transaction,0
621.01,Vendor_2,Finance,2023-07-02,1027,Regular business transaction,0
1525.91,Vendor_11,Sales,2023-01-23,1068,Regular business transaction,0
1259.34,Vendor_4,Finance,2023-08-02,1016,Regular business transaction,0
1442.89,Vendor_10,Sales,2023-04-06,1073,Regular business transaction,0
1025.7,Vendor_4,Sales,2023-02-22,1006,Regular business transaction,0
1180.7,Vendor_6,IT,2023-04-21,1051,Regular business transaction,0
995.31,Vendor_17,Legal,2023-02-24,1007,Regular business transaction,0
968.63,Vendor_10,Sales,2023-10-24,1086,Regular business transaction,0
1167.2,Vendor_14,Marketing,2023-08-21,1007,Regular business transaction,0
730.87,Vendor_12,Admin,2023-07-10,1019,Regular business transaction,0
1189.81,Vendor_13,IT,2023-06-28,1058,Regular business transaction,0
940.78,Vendor_15,IT,2023-07-11,1096,Regular business transaction,0
992.84,Vendor_13,Legal,2023-02-06,1006,Regular business transaction,0
839.21,Vendor_4,Legal,2023-02-07,1078,Regular business transaction,0
1234.59,Vendor_5,Legal,2023-02-13,1056,Regular business transaction,0
970.86,Vendor_7,IT,2023-10-24,1037,Regular business transaction,0
1271.85,Vendor_20,Marketing,2023-10-09,1018,Regular business transaction,0
927.12,Vendor_11,Legal,2023-01-19,1000,Regular business transaction,0
829.68,Vendor_9,HR,2023-03-18,1025,Regular business transaction,0
1152.47,Vendor_4,IT,2023-05-16,1080,Regular business transaction,0
1031.25,Vendor_12,HR,2023-05-10,1098,Regular business transaction,0
1215.16,Vendor_10,Legal,2023-11-10,1036,Regular business transaction,0
1209.33,Vendor_15,Legal,2023-12-27,1066,Regular business transaction,0
555.86,Vendor_13,Sales,2023-02-18,1046,Regular business transaction,0
1377.58,Vendor_20,HR,2023-04-26,1054,Regular business transaction,0
1276.1,Vendor_19,HR,2023-02-07,1097,Regular business transaction,0
841.36,Vendor_10,Admin,2023-11-06,1032,Regular business transaction,0
956.38,Vendor_7,IT,2023-03-19,1026,Regular business transaction,0
361.04,Vendor_8,IT,2023-10-02,1059,Regular business transaction,0
464.15,Vendor_18,Sales,2023-08-01,1036,Regular business transaction,0
1101.63,Vendor_17,HR,2023-08-18,1067,Regular business transaction,0
1086.46,Vendor_10,Legal,2023-06-24,1032,Regular business transaction,0
762.66,Vendor_2,Marketing,2023-05-15,1069,Regular business transaction,0
1454.15,Vendor_7,Marketing,2023-08-31,1012,Regular business transaction,0
834.72,Vendor_12,Admin,2023-09-28,1031,Regular business transaction,0
1270.74,Vendor_9,Admin,2023-09-24,1007,Regular business transaction,0
650.05,Vendor_12,HR,2023-12-07,1053,Regular business transaction,0
929.68,Vendor_8,Legal,2023-02-18,1045,Regular business transaction,0
959.63,Vendor_13,Sales,2023-06-28,1000,Regular business transaction,0
1232.32,Vendor_19,Sales,2023-12-02,1016,Regular business transaction,0
1388.67,Vendor_13,Legal,2023-04-01,1023,Regular business transaction,0
1619.79,Vendor_7,Sales,2023-06-02,1008,Regular business transaction,0
1169.18,Vendor_18,Legal,2023-09-30,1084,Regular business transaction,0
516.69,Vendor_15,Legal,2023-01-31,1052,Regular business transaction,0
755.61,Vendor_16,HR,2023-12-12,1042,Regular business transaction,0
438.14,Vendor_10,Sales,2023-08-19,1090,Regular business transaction,0
1083.93,Vendor_17,Marketing,2023-02-11,1076,Regular business transaction,0
1197.28,Vendor_18,Sales,2023-06-28,1037,Regular business transaction,0
782.89,Vendor_5,IT,2023-05-03,1030,Regular business transaction,0
787.43,Vendor_5,HR,2023-03-28,1025,Regular business transaction,0
1051.47,Vendor_6,HR,2023-08-13,1046,Regular business transaction,0
1611.01,Vendor_13,IT,2023-12-14,1030,Regular business transaction,0
676.74,Vendor_15,Legal,2023-02-03,1091,Regular business transaction,0
1001.87,Vendor_3,Admin,2023-05-13,1088,Regular business transaction,0
884.16,Vendor_18,Finance,2023-08-14,1097,Regular business transaction,0
803.1,Vendor_7,Finance,2023-11-10,1087,Regular business transaction,0
878.7,Vendor_11,IT,2023-12-22,1013,Regular business transaction,0
840.23,Vendor_13,Marketing,2023-03-02,1096,Regular business transaction,0
1183.71,Vendor_15,HR,2023-03-02,1019,Regular business transaction,0
1020.19,Vendor_18,Finance,2023-11-02,1090,Regular business transaction,0
1099.84,Vendor_7,Marketing,2023-12-16,1065,Regular business transaction,0
1000.12,Vendor_17,Sales,2023-11-27,1089,Regular business transaction,0
1089.18,Vendor_16,Sales,2023-06-11,1064,Regular business transaction,0
757.79,Vendor_2,IT,2023-10-15,1033,Regular business transaction,0
1096.43,Vendor_20,IT,2023-04-07,1095,Regular business transaction,0
923.38,Vendor_19,Admin,2023-05-13,1035,Regular business transaction,0
898.85,Vendor_8,Sales,2023-08-03,1048,Regular business transaction,0
1493.43,Vendor_15,Sales,2023-07-13,1023,Regular business transaction,0
1088.51,Vendor_10,Finance,2023-07-14,1071,Regular business transaction,0
1044.9,Vendor_8,Admin,2023-07-13,1069,Regular business transaction,0
943.36,Vendor_3,Marketing,2023-07-27,1031,Regular business transaction,0
1442.75,Vendor_19,Marketing,2023-12-05,1056,Regular business transaction,0
1389.72,Vendor_16,HR,2023-02-12,1065,Regular business transaction,0
751.17,Vendor_10,Admin,2023-10-21,1069,Regular business transaction,0
1255.21,Vendor_9,Legal,2023-03-14,1035,Regular business transaction,0
676.04,Vendor_12,Marketing,2023-12-04,1081,Regular business transaction,0
1368.45,Vendor_20,Marketing,2023-02-12,1004,Regular business transaction,0
773.19,Vendor_3,Finance,2023-04-24,1038,Regular business transaction,0
1014.16,Vendor_1,IT,2023-11-06,1028,Regular business transaction,0
818.21,Vendor_18,HR,2023-09-24,1001,Regular business transaction,0
1576.02,Vendor_16,Sales,2023-12-08,1001,Regular business transaction,0
925.21,Vendor_16,Sales,2023-06-29,1051,Regular business transaction,0
869.25,Vendor_4,Admin,2023-03-07,1017,Regular business transaction,0
1228.46,Vendor_2,Marketing,2023-08-17,1042,Regular business transaction,0
644.43,Vendor_5,Legal,2023-05-03,1067,Regular business transaction,0
1344.82,Vendor_17,Legal,2023-06-11,1067,Regular business transaction,0
1487.33,Vendor_20,Finance,2023-04-23,1072,Regular business transaction,0
835.67,Vendor_18,Legal,2023-08-29,1099,Regular business transaction,0
761.2,Vendor_17,Finance,2023-06-27,1083,Regular business transaction,0
1198.21,Vendor_3,Admin,2023-06-15,1032,Regular business transaction,0
679.66,Vendor_5,IT,2023-07-27,1014,Regular business transaction,0
1167.44,Vendor_11,Legal,2023-08-04,1067,Regular business transaction,0
894.71,Vendor_20,Finance,2023-12-27,1038,Regular business transaction,0
1124.83,Vendor_11,Sales,2023-04-12,1021,Regular business transaction,0
1189.15,Vendor_16,Finance,2023-10-09,1016,Regular business transaction,0
810.0,Vendor_9,IT,2023-08-15,1028,Regular business transaction,0
1522.83,Vendor_7,Sales,2023-10-19,1035,Regular business transaction,0
945.7,Vendor_4,Admin,2023-08-07,1008,Regular business transaction,0
1018.04,Vendor_20,Marketing,2023-05-07,1003,Regular business transaction,0
566.41,Vendor_7,Marketing,2023-06-11,1095,Regular business transaction,0
917.8,Vendor_6,Finance,2023-02-11,1043,Regular business transaction,0
485.94,Vendor_18,Sales,2023-12-08,1014,Regular business transaction,0
1259.81,Vendor_18,Marketing,2023-05-27,1057,Regular business transaction,0
1463.86,Vendor_17,Marketing,2023-02-27,1016,Regular business transaction,0
1125.57,Vendor_8,Finance,2023-04-12,1064,Regular business transaction,0
1053.22,Vendor_16,HR,2023-11-15,1077,Regular business transaction,0
749.94,Vendor_15,Marketing,2023-11-18,1012,Regular business transaction,0
1015.62,Vendor_9,IT,2023-09-19,1067,Regular business transaction,0
690.61,Vendor_7,Admin,2023-02-07,1079,Regular business transaction,0
1251.72,Vendor_16,Admin,2023-04-09,1084,Regular business transaction,0
1194.69,Vendor_9,Admin,2023-06-19,1028,Regular business transaction,0
1154.91,Vendor_15,IT,2023-09-08,1052,Regular business transaction,0
1645.16,Vendor_7,Admin,2023-01-04,1018,Regular business transaction,0
1118.2,Vendor_15,Marketing,2023-03-23,1070,Regular business transaction,0
1403.82,Vendor_20,HR,2023-01-10,1092,Regular business transaction,0
289.24,Vendor_1,Finance,2023-02-09,1075,Regular business transaction,0
956.04,Vendor_11,IT,2023-09-26,1021,Regular business transaction,0
1145.85,Vendor_16,Legal,2023-12-28,1035,Regular business transaction,0
868.88,Vendor_9,Admin,2023-10-19,1029,Regular business transaction,0
512.64,Vendor_12,Marketing,2023-04-23,1030,Regular business transaction,0
1417.77,Vendor_6,Admin,2023-01-08,1077,Regular business transaction,0
1083.09,Vendor_14,Marketing,2023-11-24,1037,Regular business transaction,0
561.94,Vendor_13,Sales,2023-11-09,1027,Regular business transaction,0
1107.9,Vendor_11,Marketing,2023-10-27,1035,Regular business transaction,0
1382.35,Vendor_2,IT,2023-05-15,1074,Regular business transaction,0
1039.26,Vendor_15,IT,2023-03-15,1021,Regular business transaction,0
892.73,Vendor_14,Admin,2023-07-08,1003,Regular business transaction,0
1946.57,Vendor_6,Admin,2023-06-11,1002,Regular business transaction,0
1237.31,Vendor_19,HR,2023-09-12,1041,Regular business transaction,0
1159.54,Vendor_7,IT,2023-05-26,1072,Regular business transaction,0
1628.64,Vendor_11,HR,2023-08-10,1057,Regular business transaction,0
1043.82,Vendor_12,Legal,2023-06-13,1067,Regular business transaction,0
1196.24,Vendor_4,HR,2023-02-07,1023,Regular business transaction,0
719.12,Vendor_20,IT,2023-06-18,1002,Regular business transaction,0
861.04,Vendor_15,Marketing,2023-03-08,1084,Regular business transaction,0
475.72,Vendor_3,IT,2023-08-05,1014,Regular business transaction,0
648.74,Vendor_5,Marketing,2023-10-07,1046,Regular business transaction,0
1383.88,Vendor_14,HR,2023-05-27,1093,Regular business transaction,0
1505.91,Vendor_2,Legal,2023-09-09,1023,Regular business transaction,0
671.38,Vendor_11,IT,2023-08-29,1075,Regular business transaction,0
916.38,Vendor_7,HR,2023-09-16,1069,Regular business transaction,0
940.07,Vendor_3,HR,2023-10-08,1038,Regular business transaction,0
726.41,Vendor_2,IT,2023-12-02,1004,Regular business transaction,0
893.73,Vendor_6,Legal,2023-07-25,1075,Regular business transaction,0
1108.97,Vendor_18,Admin,2023-02-08,1062,Regular business transaction,0
987.58,Vendor_3,IT,2023-08-12,1056,Regular business transaction,0
754.09,Vendor_15,HR,2023-04-08,1044,Regular business transaction,0
987.74,Vendor_6,Legal,2023-02-01,1071,Regular business transaction,0
1510.44,Vendor_3,Finance,2023-11-30,1020,Regular business transaction,0
1548.65,Vendor_12,Finance,2023-04-15,1086,Regular business transaction,0
1065.78,Vendor_10,HR,2023-06-21,1056,Regular business transaction,0
783.19,Vendor_15,Finance,2023-12-31,1074,Regular business transaction,0
1476.03,Vendor_3,Sales,2023-10-29,1062,Regular business transaction,0
1129.25,Vendor_9,Admin,2023-01-19,1027,Regular business transaction,0
1379.0,Vendor_9,HR,2023-07-07,1078,Regular business transaction,0
724.68,Vendor_15,HR,2023-10-09,1077,Regular business transaction,0
684.61,Vendor_1,Legal,2023-10-14,1083,Regular business transaction,0
876.67,Vendor_10,Marketing,2023-12-19,1052,Regular business transaction,0
1417.37,Vendor_16,Marketing,2023-01-29,1042,Regular business transaction,0
1060.71,Vendor_3,HR,2023-05-21,1055,Regular business transaction,0
244.95,Vendor_2,Sales,2023-05-08,1020,Regular business transaction,0
1323.97,Vendor_6,Marketing,2023-09-16,1026,Regular business transaction,0
973.55,Vendor_3,Legal,2023-03-18,1034,Regular business transaction,0
955.5,Vendor_20,Marketing,2023-08-02,1002,Regular business transaction,0
1223.37,Vendor_4,Admin,2023-04-27,1000,Regular business transaction,0
1029.75,Vendor_3,Marketing,2023-09-28,1082,Regular business transaction,0
1161.0,Vendor_17,Admin,2023-08-29,1017,Regular business transaction,0
707.94,Vendor_4,Admin,2023-05-05,1098,Regular business transaction,0
999.74,Vendor_5,HR,2023-06-11,1083,Regular business transaction,0
912.58,Vendor_10,HR,2023-04-21,1048,Regular business transaction,0
1383.48,Vendor_2,Marketing,2023-09-02,1013,Regular business transaction,0
935.47,Vendor_10,Legal,2023-04-27,1005,Regular business transaction,0
448.37,Vendor_20,Legal,2023-02-09,1084,Regular business transaction,0
1190.75,Vendor_4,Finance,2023-12-16,1027,Regular business transaction,0
1049.62,Vendor_12,Marketing,2023-08-18,1061,Regular business transaction,0
851.82,Vendor_9,HR,2023-05-28,1036,Regular business transaction,0
720.21,Vendor_4,Sales,2023-12-03,1053,Regular business transaction,0
1171.44,Vendor_13,Sales,2023-08-31,1067,Regular business transaction,0
918.93,Vendor_16,HR,2023-03-29,1069,Regular business transaction,0
1156.08,Vendor_4,Finance,2023-11-29,1095,Regular business transaction,0
1006.24,Vendor_13,Admin,2023-09-12,1046,Regular business transaction,0
1395.9,Vendor_11,Marketing,2023-10-12,1043,Regular business transaction,0
1102.19,Vendor_5,IT,2023-05-31,1025,Regular business transaction,0
947.2,Vendor_18,IT,2023-08-05,1013,Regular business transaction,0
1436.09,Vendor_3,Legal,2023-06-20,1068,Regular business transaction,0
589.44,Vendor_8,Admin,2023-06-24,1054,Regular business transaction,0
1010.93,Vendor_13,Finance,2023-05-11,1098,Regular business transaction,0
1162.83,Vendor_13,Marketing,2023-06-15,1060,Regular business transaction,0
1120.27,Vendor_12,Legal,2023-01-23,1004,Regular business transaction,0
1409.03,Vendor_4,Sales,2023-03-15,1074,Regular business transaction,0
398.17,Vendor_4,Sales,2023-07-15,1036,Regular business transaction,0
371.4,Vendor_2,Admin,2023-09-08,1094,Regular business transaction,0
552.08,Vendor_16,Admin,2023-12-18,1096,Regular business transaction,0
302.88,Vendor_8,Admin,2023-03-06,1069,Regular business transaction,0
1281.82,Vendor_17,HR,2023-03-03,1058,Regular business transaction,0
1583.24,Vendor_1,Finance,2023-01-17,1010,Regular business transaction,0
572.98,Vendor_2,IT,2023-07-28,1014,Regular business transaction,0
767.6,Vendor_14,Sales,2023-04-13,1040,Regular business transaction,0
828.35,Vendor_19,HR,2023-10-03,1059,Regular business transaction,0
712.32,Vendor_11,Legal,2023-05-16,1008,Regular business transaction,0
984.28,Vendor_6,Admin,2023-06-14,1069,Regular business transaction,0
1340.76,Vendor_10,IT,2023-05-23,1062,Regular business transaction,0
1161.83,Vendor_3,Legal,2023-04-29,1031,Regular business transaction,0
529.07,Vendor_18,Legal,2023-12-14,1096,Regular business transaction,0
909.65,Vendor_12,Sales,2023-02-09,1091,Regular business transaction,0
349.65,Vendor_6,Marketing,2023-05-03,1076,Regular business transaction,0
571.22,Vendor_11,Sales,2023-03-04,1072,Regular business transaction,0
224.29,Vendor_1,HR,2023-02-10,1042,Regular business transaction,0
804.65,Vendor_10,Finance,2023-02-12,1024,Regular business transaction,0
1111.0,Vendor_7,HR,2023-11-29,1021,Regular business transaction,0
964.47,Vendor_13,Finance,2023-10-19,1050,Regular business transaction,0
1156.46,Vendor_15,Sales,2023-09-08,1047,Regular business transaction,0
975.63,Vendor_16,Legal,2023-11-20,1026,Regular business transaction,0
461.13,Vendor_3,Admin,2023-03-17,1046,Regular business transaction,0
1441.85,Vendor_9,IT,2023-09-29,1085,Regular business transaction,0
1356.83,Vendor_11,HR,2023-07-29,1070,Regular business transaction,0
1079.93,Vendor_8,HR,2023-08-26,1059,Regular business transaction,0
1333.97,Vendor_4,Admin,2023-07-31,1053,Regular business transaction,0
984.57,Vendor_1,IT,2023-08-16,1042,Regular business transaction,0
1070.58,Vendor_1,Finance,2023-06-21,1071,Regular business transaction,0
862.75,Vendor_16,HR,2023-02-09,1056,Regular business transaction,0
1016.71,Vendor_5,Sales,2023-11-29,1001,Regular business transaction,0
1023.59,Vendor_13,HR,2023-03-26,1085,Regular business transaction,0
1308.83,Vendor_17,Sales,2023-07-28,1002,Regular business transaction,0
1228.72,Vendor_17,Marketing,2023-05-25,1092,Regular business transaction,0
757.43,Vendor_20,Legal,2023-01-16,1022,Regular business transaction,0
758.21,Vendor_13,Legal,2023-08-28,1098,Regular business transaction,0
1010.83,Vendor_12,Finance,2023-01-01,1017,Regular business transaction,0
1065.32,Vendor_5,Legal,2023-10-14,1035,Regular business transaction,0
727.74,Vendor_8,Finance,2023-11-01,1063,Regular business transaction,0
1381.05,Vendor_13,HR,2023-02-20,1085,Regular business transaction,0
1210.13,Vendor_7,Sales,2023-01-17,1006,Regular business transaction,0
1245.29,Vendor_19,HR,2023-02-04,1047,Regular business transaction,0
1074.09,Vendor_17,Legal,2023-11-06,1073,Regular business transaction,0
1332.58,Vendor_9,Admin,2023-11-19,1004,Regular business transaction,0
1254.14,Vendor_13,Admin,2023-12-13,1070,Regular business transaction,0
703.03,Vendor_4,Marketing,2023-12-12,1063,Regular business transaction,0
1334.29,Vendor_14,Finance,2023-04-14,1030,Regular business transaction,0
1239.95,Vendor_10,HR,2023-04-22,1053,Regular business transaction,0
894.37,Vendor_6,Admin,2023-04-11,1076,Regular business transaction,0
904.4,Vendor_19,IT,2023-06-09,1073,Regular business transaction,0
520.33,Vendor_5,Sales,2023-09-17,1014,Regular business transaction,0
990.57,Vendor_4,Marketing,2023-05-12,1029,Regular business transaction,0
1223.87,Vendor_1,Sales,2023-04-11,1001,Regular business transaction,0
1077.27,Vendor_13,Legal,2023-12-13,1082,Regular business transaction,0
1195.56,Vendor_8,IT,2023-07-08,1029,Regular business transaction,0
1225.9,Vendor_12,HR,2023-04-18,1034,Regular business transaction,0
884.38,Vendor_17,Legal,2023-08-30,1013,Regular business transaction,0
840.75,Vendor_3,IT,2023-03-08,1018,Regular business transaction,0
1039.98,Vendor_12,HR,2023-09-15,1057,Regular business transaction,0
1049.19,Vendor_13,Finance,2023-04-18,1045,Regular business transaction,0
995.68,Vendor_7,HR,2023-06-22,1020,Regular business transaction,0
1093.82,Vendor_18,IT,2023-11-05,1035,Regular business transaction,0
801.74,Vendor_7,Sales,2023-11-08,1025,Regular business transaction,0
983.0,Vendor_6,Marketing,2023-05-01,1054,Regular business transaction,0
1190.21,Vendor_12,Finance,2023-02-09,1088,Regular business transaction,0
1096.75,Vendor_18,Legal,2023-02-26,1078,Regular business transaction,0
834.12,Vendor_12,IT,2023-08-08,1012,Regular business transaction,0
460.91,Vendor_17,Marketing,2023-03-12,1067,Regular business transaction,0
1302.66,Vendor_18,HR,2023-10-10,1039,Regular business transaction,0
1142.35,Vendor_9,Sales,2023-12-29,1038,Regular business transaction,0
942.68,Vendor_7,Sales,2023-05-02,1027,Regular business transaction,0
960.42,Vendor_2,HR,2023-06-04,1047,Regular business transaction,0
837.67,Vendor_2,Legal,2023-06-04,1092,Regular business transaction,0
525.36,Vendor_11,IT,2023-09-19,1048,Regular business transaction,0
789.96,Vendor_11,Admin,2023-09-09,1037,Regular business transaction,0
1430.7,Vendor_16,Legal,2023-10-24,1004,Regular business transaction,0
1441.24,Vendor_14,Finance,2023-08-04,1099,Regular business transaction,0
1244.82,Vendor_8,HR,2023-08-16,1041,Regular business transaction,0
772.71,Vendor_7,HR,2023-02-26,1030,Regular business transaction,0
1182.0,Vendor_1,IT,2023-11-23,1057,Regular business transaction,0
1102.8,Vendor_3,Admin,2023-07-25,1028,Regular business transaction,0
933.05,Vendor_20,Finance,2023-04-05,1095,Regular business transaction,0
984.32,Vendor_2,Marketing,2023-02-23,1092,Regular business transaction,0
1258.29,Vendor_10,HR,2023-12-14,1084,Regular business transaction,0
