amount,vendor,account,posting_date,user_id,description,label
896.28,Vendor_12,IT,2023-06-09,1047,Regular business transaction,0
878.98,Vendor_6,Marketing,2023-06-26,1085,Regular business transaction,0
780.14,Vendor_18,Marketing,2023-01-08,1094,Regular business transaction,0
824.23,Vendor_12,Legal,2023-06-24,1069,Regular business transaction,0
922.86,Vendor_4,IT,2023-10-16,1084,Regular business transaction,0
958.91,Vendor_19,Marketing,2023-05-09,1075,Regular business transaction,0
788.05,Vendor_12,Finance,2023-11-28,1029,Regular business transaction,0
1089.73,Vendor_5,Legal,2023-05-29,1020,Regular business transaction,0
500.44,Vendor_16,Admin,2023-07-27,1006,Regular business transaction,0
1065.63,Vendor_15,HR,2023-08-16,1081,Regular business transaction,0
1124.23,Vendor_20,HR,2023-08-24,1077,Regular business transaction,0
693.1,Vendor_14,Sales,2023-10-30,1082,Regular business transaction,0
804.91,Vendor_4,Finance,2023-09-14,1088,Regular business transaction,0
1117.98,Vendor_10,Finance,2023-11-06,1021,Regular business transaction,0
1153.63,Vendor_6,Finance,2023-11-07,1053,Regular business transaction,0
797.93,Vendor_10,IT,2023-08-14,1030,Regular business transaction,0
822.11,Vendor_4,Marketing,2023-10-18,1085,Regular business transaction,0
1093.48,Vendor_14,Sales,2023-07-08,1064,Regular business transaction,0
1165.72,Vendor_2,IT,2023-07-23,1024,Regular business transaction,0
605.67,Vendor_13,Marketing,2023-11-01,1093,Regular business transaction,0
1262.71,Vendor_10,HR,2023-12-15,1030,Regular business transaction,0
996.77,Vendor_10,Legal,2023-06-01,1004,Regular business transaction,0
1037.27,Vendor_2,Legal,2023-01-07,1070,Regular business transaction,0
1357.76,Vendor_8,Admin,2023-03-17,1059,Regular business transaction,0
1314.52,Vendor_15,Marketing,2023-12-20,1017,Regular business transaction,0
1099.83,Vendor_1,HR,2023-08-15,1016,Regular business transaction,0
840.96,Vendor_8,Legal,2023-05-02,1074,Regular business transaction,0
622.24,Vendor_1,Sales,2023-06-24,1095,Regular business transaction,0
667.85,Vendor_20,IT,2023-07-08,1021,Regular business transaction,0
1096.75,Vendor_5,Admin,2023-12-16,1050,Regular business transaction,0
1016.48,Vendor_17,Legal,2023-11-06,1046,Regular business transaction,0
730.71,Vendor_2,Finance,2023-05-02,1034,Regular business transaction,0
907.6,Vendor_11,HR,2023-08-01,1073,Regular business transaction,0
601.33,Vendor_3,IT,2023-02-26,1009,Regular business transaction,0
1298.05,Vendor_7,Admin,2023-08-24,1085,Regular business transaction,0
496.73,Vendor_4,Marketing,2023-03-12,1028,Regular business transaction,0
1322.31,Vendor_9,Finance,2023-09-21,1002,Regular business transaction,0
1598.83,Vendor_11,HR,2023-06-25,1015,Regular business transaction,0
927.09,Vendor_6,Finance,2023-03-23,1060,Regular business transaction,0
698.14,Vendor_3,IT,2023-08-22,1000,Regular business transaction,0
700.35,Vendor_12,Admin,2023-02-03,1086,Regular business transaction,0
891.97,Vendor_4,Marketing,2023-12-26,1093,Regular business transaction,0
1543.17,Vendor_10,Admin,2023-06-05,1029,Regular business transaction,0
448.92,Vendor_20,Marketing,2023-02-28,1068,Regular business transaction,0
433.75,Vendor_8,Marketing,2023-02-03,1061,Regular business transaction,0
1263.65,Vendor_11,IT,2023-10-26,1068,Regular business transaction,0
1510.58,Vendor_15,IT,2023-02-23,1093,Regular business transaction,0
642.78,Vendor_7,IT,2023-05-27,1034,Regular business transaction,0
1176.57,Vendor_12,Finance,2023-03-31,1046,Regular business transaction,0
716.95,Vendor_3,Admin,2023-01-06,1073,Regular business transaction,0
1311.27,Vendor_1,Finance,2023-05-02,1020,Regular business transaction,0
993.94,Vendor_2,Finance,2023-02-01,1024,Regular business transaction,0
1120.19,Vendor_6,Admin,2023-07-12,1029,Regular business transaction,0
947.73,Vendor_2,Legal,2023-04-29,1071,Regular business transaction,0
624.0,Vendor_12,Sales,2023-02-10,1077,Regular business transaction,0
1390.59,Vendor_12,HR,2023-09-03,1058,Regular business transaction,0
1337.18,Vendor_15,Marketing,2023-11-26,1054,Regular business transaction,0
775.28,Vendor_17,Admin,2023-03-23,1091,Regular business transaction,0
964.5,Vendor_14,Admin,2023-12-30,1038,Regular business transaction,0
840.49,Vendor_14,HR,2023-09-17,1082,Regular business transaction,0
1002.96,Vendor_10,Admin,2023-02-25,1047,Regular business transaction,0
1244.03,Vendor_15,IT,2023-01-07,1080,Regular business transaction,0
1030.74,Vendor_17,HR,2023-04-11,1064,Regular business transaction,0
1064.15,Vendor_7,HR,2023-12-01,1091,Regular business transaction,0
1014.65,Vendor_18,Sales,2023-03-06,1079,Regular business transaction,0
1375.03,Vendor_20,Finance,2023-05-07,1090,Regular business transaction,0
1207.4,Vendor_19,Finance,2023-01-30,1010,Regular business transaction,0
888.6,Vendor_15,Admin,2023-11-28,1040,Regular business transaction,0
617.47,Vendor_14,Marketing,2023-10-13,1094,Regular business transaction,0
729.85,Vendor_2,HR,2023-12-28,1062,Regular business transaction,0
933.59,Vendor_13,Finance,2023-03-31,1098,Regular business transaction,0
1063.19,Vendor_6,Finance,2023-11-03,1032,Regular business transaction,0
924.24,Vendor_16,Finance,2023-09-16,1013,Regular business transaction,0
1082.73,Vendor_11,Legal,2023-01-20,1091,Regular business transaction,0
1408.73,Vendor_13,Admin,2023-05-09,1045,Regular business transaction,0
1339.8,Vendor_6,IT,2023-09-06,1079,Regular business transaction,0
1147.41,Vendor_3,Marketing,2023-12-09,1094,Regular business transaction,0
1160.33,Vendor_11,IT,2023-07-16,1058,Regular business transaction,0
792.76,Vendor_13,IT,2023-12-01,1026,Regular business transaction,0
1373.53,Vendor_6,Marketing,2023-11-21,1053,Regular business transaction,0
866.95,Vendor_18,HR,2023-01-02,1044,Regular business transaction,0
521.46,Vendor_4,Admin,2023-01-08,1040,Regular business transaction,0
685.9,Vendor_1,IT,2023-02-27,1034,Regular business transaction,0
848.34,Vendor_12,Finance,2023-03-27,1018,Regular business transaction,0
986.78,Vendor_16,Admin,2023-10-07,1061,Regular business transaction,0
765.82,Vendor_18,Marketing,2023-10-05,1087,Regular business transaction,0
845.99,Vendor_2,Marketing,2023-11-22,1050,Regular business transaction,0
1278.55,Vendor_6,IT,2023-03-02,1037,Regular business transaction,0
709.73,Vendor_17,Admin,2023-03-08,1027,Regular business transaction,0
1127.22,Vendor_13,HR,2023-11-11,1033,Regular business transaction,0
1297.5,Vendor_6,Admin,2023-08-03,1058,Regular business transaction,0
1237.9,Vendor_3,HR,2023-06-15,1039,Regular business transaction,0
1421.36,Vendor_13,Sales,2023-10-20,1055,Regular business transaction,0
849.55,Vendor_19,Legal,2023-03-02,1002,Regular business transaction,0
1418.31,Vendor_3,Legal,2023-05-22,1086,Regular business transaction,0
1276.81,Vendor_19,Legal,2023-06-13,1084,Regular business transaction,0
1227.54,Vendor_20,Finance,2023-10-31,1016,Regular business transaction,0
990.41,Vendor_6,Finance,2023-02-10,1086,Regular business transaction,0
1090.4,Vendor_10,Sales,2023-04-28,1048,Regular business transaction,0
1344.55,Vendor_17,Legal,2023-08-15,1066,Regular business transaction,0
589.52,Vendor_19,IT,2023-06-25,1038,Regular business transaction,0
1427.13,Vendor_18,HR,2023-08-17,1079,Regular business transaction,0
542.39,Vendor_5,Admin,2023-11-22,1076,Regular business transaction,0
1100.75,Vendor_2,Finance,2023-10-31,1029,Regular business transaction,0
870.6,Vendor_20,Marketing,2023-08-06,1064,Regular business transaction,0
535.65,Vendor_20,Admin,2023-02-27,1041,Regular business transaction,0
483.57,Vendor_20,HR,2023-07-29,1015,Regular business transaction,0
1430.99,Vendor_15,Finance,2023-05-27,1012,Regular business transaction,0
922.52,Vendor_5,Sales,2023-10-19,1076,Regular business transaction,0
794.6,Vendor_9,Marketing,2023-12-17,1036,Regular business transaction,0
977.8,Vendor_13,Marketing,2023-10-09,1095,Regular business transaction,0
776.23,Vendor_6,IT,2023-12-19,1021,Regular business transaction,0
1117.65,Vendor_15,IT,2023-10-24,1014,Regular business transaction,0
648.7,Vendor_18,Admin,2023-06-29,1023,Regular business transaction,0
961.98,Vendor_6,IT,2023-03-01,1034,Regular business transaction,0
980.15,Vendor_8,Admin,2023-08-07,1043,Regular business transaction,0
688.82,Vendor_11,Finance,2023-11-02,1041,Regular business transaction,0
1289.22,Vendor_16,Finance,2023-04-01,1017,Regular business transaction,0
913.92,Vendor_20,Marketing,2023-08-27,1030,Regular business transaction,0
769.16,Vendor_8,Marketing,2023-01-31,1034,Regular business transaction,0
1460.53,Vendor_7,Sales,2023-04-07,1048,Regular business transaction,0
1288.81,Vendor_12,IT,2023-10-12,1005,Regular business transaction,0
748.92,Vendor_2,HR,2023-01-20,1064,Regular business transaction,0
877.76,Vendor_20,Admin,2023-04-19,1082,Regular business transaction,0
561.95,Vendor_6,Finance,2023-11-17,1021,Regular business transaction,0
1636.23,Vendor_2,Marketing,2023-11-03,1028,Regular business transaction,0
891.15,Vendor_17,Sales,2023-09-03,1049,Regular business transaction,0
750.97,Vendor_10,Sales,2023-10-17,1027,Regular business transaction,0
1393.39,Vendor_14,IT,2023-07-18,1012,Regular business transaction,0
399.98,Vendor_8,IT,2023-06-22,1035,Regular business transaction,0
1315.66,Vendor_6,IT,2023-06-10,1030,Regular business transaction,0
633.94,Vendor_8,HR,2023-01-12,1081,Regular business transaction,0
864.94,Vendor_13,Finance,2023-11-28,1098,Regular business transaction,0
745.35,Vendor_13,Admin,2023-11-28,1008,Regular business transaction,0
1027.05,Vendor_5,IT,2023-11-08,1080,Regular business transaction,0
820.06,Vendor_20,Marketing,2023-01-06,1073,Regular business transaction,0
736.01,Vendor_16,Finance,2023-06-04,1076,Regular business transaction,0
814.4,Vendor_10,HR,2023-03-29,1017,Regular business transaction,0
749.48,Vendor_18,Admin,2023-12-09,1007,Regular business transaction,0
1208.73,Vendor_12,Sales,2023-09-26,1063,Regular business transaction,0
726.74,Vendor_20,Legal,2023-01-13,1019,Regular business transaction,0
1594.65,Vendor_20,Admin,2023-08-12,1051,Regular business transaction,0
1219.98,Vendor_12,Legal,2023-08-20,1078,Regular business transaction,0
1235.1,Vendor_16,Finance,2023-02-28,1060,Regular business transaction,0
843.18,Vendor_14,Marketing,2023-09-02,1081,Regular business transaction,0
844.63,Vendor_19,Admin,2023-12-26,1008,Regular business transaction,0
1089.95,Vendor_19,IT,2023-07-12,1074,Regular business transaction,0
919.04,Vendor_16,HR,2023-05-29,1078,Regular business transaction,0
1295.33,Vendor_16,Legal,2023-04-11,1098,Regular business transaction,0
790.98,Vendor_15,Marketing,2023-01-29,1008,Regular business transaction,0
907.11,Vendor_7,Sales,2023-06-12,1018,Regular business transaction,0
1129.02,Vendor_3,Legal,2023-11-14,1028,Regular business transaction,0
1385.37,Vendor_16,Admin,2023-10-09,1099,Regular business transaction,0
803.63,Vendor_16,IT,2023-10-03,1022,Regular business transaction,0
1225.68,Vendor_14,Sales,2023-02-23,1087,Regular business transaction,0
1149.04,Vendor_19,Finance,2023-11-01,1099,Regular business transaction,0
912.5,Vendor_15,IT,2023-05-03,1024,Regular business transaction,0
1245.24,Vendor_12,Admin,2023-07-09,1048,Regular business transaction,0
463.69,Vendor_17,IT,2023-04-22,1080,Regular business transaction,0
1246.11,Vendor_19,Sales,2023-06-17,1000,Regular business transaction,0
1075.41,Vendor_12,Finance,2023-09-23,1085,Regular business transaction,0
771.05,Vendor_3,Sales,2023-08-04,1010,Regular business transaction,0
803.26,Vendor_15,Legal,2023-03-20,1048,Regular business transaction,0
1190.69,Vendor_2,HR,2023-10-15,1061,Regular business transaction,0
976.98,Vendor_11,Finance,2023-07-02,1027,Regular business transaction,0
1075.55,Vendor_12,IT,2023-03-31,1013,Regular business transaction,0
1122.7,Vendor_20,HR,2023-09-30,1072,Regular business transaction,0
1131.6,Vendor_20,Finance,2023-06-16,1082,Regular business transaction,0
874.53,Vendor_20,Admin,2023-03-06,1086,Regular business transaction,0
670.8,Vendor_1,Legal,2023-09-25,1007,Regular business transaction,0
1281.63,Vendor_5,Marketing,2023-12-12,1056,Regular business transaction,0
1176.25,Vendor_9,Finance,2023-12-28,1061,Regular business transaction,0
352.18,Vendor_1,IT,2023-12-13,1028,Regular business transaction,0
1054.6,Vendor_14,HR,2023-07-20,1038,Regular business transaction,0
780.88,Vendor_5,Legal,2023-02-27,1036,Regular business transaction,0
752.36,Vendor_8,Sales,2023-12-18,1024,Regular business transaction,0
921.23,Vendor_8,Finance,2023-11-12,1049,Regular business transaction,0
