amount,vendor,account,posting_date,user_id,description,label
1113.4,Vendor_15,Sales,2023-07-25,1074,Regular business transaction,0
1410.8,Vendor_12,Legal,2023-02-05,1079,Regular business transaction,0
680.56,Vendor_18,IT,2023-11-29,1061,Regular business transaction,0
920.3,Vendor_6,Legal,2023-05-10,1088,Regular business transaction,0
1361.05,Vendor_15,Legal,2023-01-17,1000,Regular business transaction,0
1345.65,Vendor_10,Marketing,2023-05-13,1021,Regular business transaction,0
728.62,Vendor_5,Marketing,2023-06-18,1083,Regular business transaction,0
1253.6,Vendor_17,Finance,2023-10-29,1060,Regular business transaction,0
603.24,Vendor_11,IT,2023-05-23,1064,Regular business transaction,0
983.11,Vendor_7,Legal,2023-08-20,1038,Regular business transaction,0
1001.05,Vendor_10,Legal,2023-06-12,1045,Regular business transaction,0
1017.12,Vendor_5,Legal,2023-10-05,1019,Regular business transaction,0
871.07,Vendor_19,Legal,2023-11-15,1046,Regular business transaction,0
981.27,Vendor_12,Finance,2023-09-10,1077,Regular business transaction,0
980.21,Vendor_1,Legal,2023-10-29,1001,Regular business transaction,0
1317.14,Vendor_19,Legal,2023-02-10,1063,Regular business transaction,0
941.23,Vendor_5,Finance,2023-01-07,1018,Regular business transaction,0
1515.6,Vendor_15,Marketing,2023-04-28,1030,Regular business transaction,0
726.79,Vendor_3,Finance,2023-05-25,1014,Regular business transaction,0
699.89,Vendor_16,Sales,2023-11-13,1087,Regular business transaction,0
755.06,Vendor_13,Admin,2023-10-09,1017,Regular business transaction,0
1006.99,Vendor_4,HR,2023-09-14,1019,Regular business transaction,0
1159.12,Vendor_20,Sales,2023-05-07,1013,Regular business transaction,0
339.38,Vendor_10,Sales,2023-08-29,1087,Regular business transaction,0
1836.04,Vendor_18,HR,2023-01-25,1060,Regular business transaction,0
500.01,Vendor_14,HR,2023-09-19,1039,Regular business transaction,0
1166.28,Vendor_16,Legal,2023-05-15,1074,Regular business transaction,0
1185.32,Vendor_4,Finance,2023-12-19,1046,Regular business transaction,0
1288.35,Vendor_11,IT,2023-06-27,1032,Regular business transaction,0
1122.38,Vendor_4,HR,2023-01-04,1088,Regular business transaction,0
984.94,Vendor_5,IT,2023-10-04,1069,Regular business transaction,0
856.28,Vendor_12,Marketing,2023-12-17,1069,Regular business transaction,0
1168.47,Vendor_11,Finance,2023-09-19,1049,Regular business transaction,0
1188.75,Vendor_8,Legal,2023-11-08,1086,Regular business transaction,0
1226.54,Vendor_14,Marketing,2023-06-16,1042,Regular business transaction,0
685.15,Vendor_11,Marketing,2023-09-25,1003,Regular business transaction,0
979.14,Vendor_8,Admin,2023-09-26,1007,Regular business transaction,0
795.97,Vendor_14,IT,2023-09-06,1084,Regular business transaction,0
783.62,Vendor_13,Sales,2023-12-26,1029,Regular business transaction,0
900.37,Vendor_1,Sales,2023-08-01,1080,Regular business transaction,0
1330.74,Vendor_14,Marketing,2023-10-22,1090,Regular business transaction,0
1167.13,Vendor_4,Legal,2023-02-14,1082,Regular business transaction,0
799.23,Vendor_15,Sales,2023-02-19,1006,Regular business transaction,0
1176.05,Vendor_8,Sales,2023-07-23,1090,Regular business transaction,0
862.8,Vendor_1,Sales,2023-07-07,1032,Regular business transaction,0
930.07,Vendor_16,Sales,2023-05-04,1062,Regular business transaction,0
898.16,Vendor_17,Legal,2023-11-23,1005,Regular business transaction,0
1468.51,Vendor_4,Sales,2023-04-06,1054,Regular business transaction,0
930.58,Vendor_19,Admin,2023-11-08,1057,Regular business transaction,0
502.2,Vendor_10,IT,2023-04-04,1069,Regular business transaction,0
1207.22,Vendor_9,HR,2023-06-17,1022,Regular business transaction,0
987.24,Vendor_6,Marketing,2023-03-13,1035,Regular business transaction,0
1088.89,Vendor_6,Finance,2023-03-25,1039,Regular business transaction,0
1454.34,Vendor_1,Legal,2023-03-27,1010,Regular business transaction,0
567.94,Vendor_14,Marketing,2023-11-24,1053,Regular business transaction,0
1136.3,Vendor_17,Marketing,2023-08-09,1038,Regular business transaction,0
875.66,Vendor_10,Admin,2023-06-23,1090,Regular business transaction,0
1696.31,Vendor_8,Sales,2023-12-31,1009,Regular business transaction,0
778.26,Vendor_17,HR,2023-10-10,1071,Regular business transaction,0
1325.01,Vendor_17,IT,2023-10-27,1037,Regular business transaction,0
1232.2,Vendor_3,Marketing,2023-11-01,1042,Regular business transaction,0
1084.72,Vendor_1,HR,2023-06-23,1014,Regular business transaction,0
1061.28,Vendor_8,Finance,2023-12-12,1021,Regular business transaction,0
795.5,Vendor_18,Marketing,2023-07-14,1052,Regular business transaction,0
1039.69,Vendor_20,IT,2023-07-29,1034,Regular business transaction,0
506.91,Vendor_12,Legal,2023-11-05,1005,Regular business transaction,0
1165.81,Vendor_2,Finance,2023-07-13,1047,Regular business transaction,0
993.1,Vendor_14,Marketing,2023-03-15,1062,Regular business transaction,0
1392.19,Vendor_16,Finance,2023-06-17,1049,Regular business transaction,0
1403.39,Vendor_10,IT,2023-09-20,1007,Regular business transaction,0
1424.13,Vendor_5,Finance,2023-06-18,1010,Regular business transaction,0
1339.4,Vendor_15,HR,2023-12-01,1085,Regular business transaction,0
539.77,Vendor_17,Sales,2023-03-11,1053,Regular business transaction,0
984.81,Vendor_19,IT,2023-12-06,1081,Regular business transaction,0
1111.42,Vendor_11,IT,2023-01-06,1025,Regular business transaction,0
1063.34,Vendor_16,Marketing,2023-11-03,1013,Regular business transaction,0
1207.36,Vendor_7,Finance,2023-08-19,1086,Regular business transaction,0
1194.31,Vendor_20,Marketing,2023-12-30,1077,Regular business transaction,0
1380.33,Vendor_15,Sales,2023-04-01,1061,Regular business transaction,0
426.73,Vendor_11,Legal,2023-02-11,1018,Regular business transaction,0
826.31,Vendor_3,HR,2023-09-29,1049,Regular business transaction,0
1111.76,Vendor_3,HR,2023-11-20,1027,Regular business transaction,0
661.07,Vendor_11,IT,2023-02-12,1099,Regular business transaction,0
1257.62,Vendor_11,Legal,2023-12-27,1039,Regular business transaction,0
666.97,Vendor_4,Sales,2023-06-27,1094,Regular business transaction,0
805.63,Vendor_19,Legal,2023-09-05,1098,Regular business transaction,0
1276.31,Vendor_12,Sales,2023-04-07,1035,Regular business transaction,0
1252.49,Vendor_13,Finance,2023-02-21,1013,Regular business transaction,0
820.9,Vendor_7,Finance,2023-06-07,1087,Regular business transaction,0
1100.74,Vendor_14,IT,2023-05-30,1066,Regular business transaction,0
1528.73,Vendor_19,HR,2023-01-07,1053,Regular business transaction,0
1214.19,Vendor_8,Marketing,2023-08-31,1025,Regular business transaction,0
923.32,Vendor_12,HR,2023-12-14,1054,Regular business transaction,0
928.29,Vendor_20,HR,2023-07-30,1025,Regular business transaction,0
911.65,Vendor_18,Finance,2023-07-03,1095,Regular business transaction,0
1544.76,Vendor_6,Marketing,2023-03-03,1073,Regular business transaction,0
1101.48,Vendor_19,Marketing,2023-01-29,1046,Regular business transaction,0
884.33,Vendor_19,Sales,2023-10-24,1084,Regular business transaction,0
1155.22,Vendor_3,Finance,2023-11-07,1048,Regular business transaction,0
614.41,Vendor_9,IT,2023-11-09,1059,Regular business transaction,0
1054.83,Vendor_12,Sales,2023-10-03,1028,Regular business transaction,0
837.44,Vendor_18,Legal,2023-01-27,1018,Regular business transaction,0
1152.33,Vendor_1,Marketing,2023-10-27,1047,Regular business transaction,0
807.9,Vendor_14,Marketing,2023-07-31,1093,Regular business transaction,0
1162.95,Vendor_18,Sales,2023-07-26,1090,Regular business transaction,0
1610.29,Vendor_6,Admin,2023-01-09,1039,Regular business transaction,0
1220.13,Vendor_7,Legal,2023-01-23,1067,Regular business transaction,0
1488.31,Vendor_12,Legal,2023-05-09,1042,Regular business transaction,0
1156.55,Vendor_5,Admin,2023-11-03,1026,Regular business transaction,0
986.31,Vendor_6,Finance,2023-04-29,1093,Regular business transaction,0
903.49,Vendor_10,Sales,2023-02-12,1046,Regular business transaction,0
694.96,Vendor_16,HR,2023-11-25,1078,Regular business transaction,0
756.05,Vendor_10,Finance,2023-10-06,1049,Regular business transaction,0
524.31,Vendor_2,Legal,2023-10-10,1004,Regular business transaction,0
1269.01,Vendor_2,IT,2023-07-22,1057,Regular business transaction,0
1034.3,Vendor_15,Sales,2023-05-22,1023,Regular business transaction,0
1481.76,Vendor_10,IT,2023-11-15,1048,Regular business transaction,0
1605.42,Vendor_12,IT,2023-11-10,1040,Regular business transaction,0
1680.24,Vendor_18,Legal,2023-10-28,1084,Regular business transaction,0
712.71,Vendor_13,HR,2023-05-09,1003,Regular business transaction,0
760.05,Vendor_5,Marketing,2023-12-17,1049,Regular business transaction,0
898.36,Vendor_17,Marketing,2023-06-04,1063,Regular business transaction,0
1171.07,Vendor_8,Sales,2023-04-11,1040,Regular business transaction,0
1079.94,Vendor_3,Marketing,2023-09-26,1051,Regular business transaction,0
1412.9,Vendor_16,Finance,2023-05-23,1032,Regular business transaction,0
839.25,Vendor_6,HR,2023-05-09,1046,Regular business transaction,0
1461.77,Vendor_3,Marketing,2023-02-23,1045,Regular business transaction,0
733.67,Vendor_20,Marketing,2023-02-24,1064,Regular business transaction,0
1233.52,Vendor_3,Admin,2023-02-20,1088,Regular business transaction,0
837.37,Vendor_16,Finance,2023-05-11,1013,Regular business transaction,0
854.49,Vendor_5,HR,2023-10-10,1023,Regular business transaction,0
965.79,Vendor_5,IT,2023-09-24,1000,Regular business transaction,0
1082.07,Vendor_16,Finance,2023-06-11,1087,Regular business transaction,0
482.67,Vendor_17,Marketing,2023-09-21,1093,Regular business transaction,0
746.16,Vendor_15,Finance,2023-07-16,1023,Regular business transaction,0
1295.02,Vendor_9,Marketing,2023-09-22,1036,Regular business transaction,0
808.64,Vendor_15,IT,2023-08-10,1007,Regular business transaction,0
1198.94,Vendor_9,HR,2023-02-08,1052,Regular business transaction,0
731.92,Vendor_14,IT,2023-08-24,1036,Regular business transaction,0
1235.6,Vendor_8,IT,2023-09-25,1085,Regular business transaction,0
1309.03,Vendor_18,Legal,2023-01-29,1035,Regular business transaction,0
783.58,Vendor_17,IT,2023-01-18,1096,Regular business transaction,0
552.62,Vendor_4,IT,2023-08-27,1009,Regular business transaction,0
748.42,Vendor_17,Legal,2023-01-21,1020,Regular business transaction,0
1153.67,Vendor_16,Marketing,2023-02-06,1015,Regular business transaction,0
158.71,Vendor_14,Finance,2023-04-26,1008,Regular business transaction,0
1266.5,Vendor_14,Marketing,2023-10-18,1030,Regular business transaction,0
1135.58,Vendor_2,IT,2023-10-19,1061,Regular business transaction,0
825.62,Vendor_16,Marketing,2023-06-23,1062,Regular business transaction,0
548.5,Vendor_3,IT,2023-09-15,1031,Regular business transaction,0
970.58,Vendor_13,Marketing,2023-11-29,1066,Regular business transaction,0
763.3,Vendor_11,Sales,2023-01-09,1076,Regular business transaction,0
1063.22,Vendor_15,HR,2023-08-15,1018,Regular business transaction,0
1395.82,Vendor_20,HR,2023-11-18,1006,Regular business transaction,0
1269.76,Vendor_13,Finance,2023-07-28,1018,Regular business transaction,0
1097.88,Vendor_13,IT,2023-11-19,1097,Regular business transaction,0
1145.05,Vendor_14,Sales,2023-12-23,1043,Regular business transaction,0
789.41,Vendor_5,IT,2023-06-23,1059,Regular business transaction,0
1220.7,Vendor_5,Legal,2023-01-13,1082,Regular business transaction,0
1021.22,Vendor_3,IT,2023-01-16,1079,Regular business transaction,0
1431.19,Vendor_6,HR,2023-04-12,1053,Regular business transaction,0
1461.56,Vendor_18,Marketing,2023-08-07,1091,Regular business transaction,0
1233.88,Vendor_15,Admin,2023-09-29,1020,Regular business transaction,0
1549.01,Vendor_3,IT,2023-05-08,1085,Regular business transaction,0
609.06,Vendor_1,Legal,2023-12-08,1047,Regular business transaction,0
1022.15,Vendor_6,Legal,2023-08-01,1098,Regular business transaction,0
634.9,Vendor_3,HR,2023-11-04,1068,Regular business transaction,0
1068.46,Vendor_19,Sales,2023-11-27,1095,Regular business transaction,0
727.06,Vendor_13,Admin,2023-04-27,1078,Regular business transaction,0
553.79,Vendor_9,Marketing,2023-07-29,1006,Regular business transaction,0
1409.49,Vendor_14,IT,2023-02-14,1022,Regular business transaction,0
1485.48,Vendor_8,HR,2023-05-01,1092,Regular business transaction,0
771.27,Vendor_11,Admin,2023-12-08,1069,Regular business transaction,0
636.91,Vendor_14,HR,2023-09-06,1006,Regular business transaction,0
1043.8,Vendor_8,IT,2023-01-16,1088,Regular business transaction,0
1547.34,Vendor_20,IT,2023-07-11,1014,Regular business transaction,0
1120.73,Vendor_19,Marketing,2023-10-13,1093,Regular business transaction,0
594.6,Vendor_12,IT,2023-02-10,1036,Regular business transaction,0
1416.47,Vendor_2,Sales,2023-03-24,1003,Regular business transaction,0
1005.19,Vendor_6,Legal,2023-04-05,1087,Regular business transaction,0
906.76,Vendor_14,IT,2023-09-02,1073,Regular business transaction,0
1141.45,Vendor_7,Finance,2023-01-26,1075,Regular business transaction,0
988.18,Vendor_20,IT,2023-10-28,1010,Regular business transaction,0
716.03,Vendor_2,Admin,2023-09-07,1076,Regular business transaction,0
1083.62,Vendor_3,Sales,2023-10-31,1015,Regular business transaction,0
693.13,Vendor_10,Finance,2023-10-28,1029,Regular business transaction,0
620.28,Vendor_17,Admin,2023-06-17,1017,Regular business transaction,0
1010.45,Vendor_2,Finance,2023-03-25,1020,Regular business transaction,0
875.08,Vendor_2,Legal,2023-11-24,1071,Regular business transaction,0
1108.89,Vendor_7,Legal,2023-05-05,1068,Regular business transaction,0
765.07,Vendor_15,IT,2023-03-02,1015,Regular business transaction,0
887.07,Vendor_11,IT,2023-04-04,1005,Regular business transaction,0
1286.97,Vendor_15,HR,2023-01-11,1078,Regular business transaction,0
1461.4,Vendor_20,Sales,2023-06-16,1068,Regular business transaction,0
1106.09,Vendor_16,Sales,2023-10-10,1076,Regular business transaction,0
1333.75,Vendor_8,Finance,2023-08-07,1013,Regular business transaction,0
1227.91,Vendor_2,Legal,2023-06-21,1087,Regular business transaction,0
502.63,Vendor_16,Admin,2023-05-02,1029,Regular business transaction,0
815.95,Vendor_2,Marketing,2023-12-08,1030,Regular business transaction,0
816.54,Vendor_1,Sales,2023-02-18,1054,Regular business transaction,0
680.56,Vendor_16,HR,2023-12-15,1084,Regular business transaction,0
1194.37,Vendor_11,Legal,2023-04-11,1045,Regular business transaction,0
963.38,Vendor_3,Sales,2023-10-09,1022,Regular business transaction,0
859.39,Vendor_1,Legal,2023-05-14,1096,Regular business transaction,0
332.94,Vendor_6,Admin,2023-02-15,1006,Regular business transaction,0
954.81,Vendor_11,Sales,2023-12-06,1033,Regular business transaction,0
1146.88,Vendor_13,Sales,2023-06-30,1011,Regular business transaction,0
889.23,Vendor_18,Admin,2023-06-06,1073,Regular business transaction,0
1049.89,Vendor_19,IT,2023-02-09,1052,Regular business transaction,0
674.94,Vendor_11,Legal,2023-03-31,1094,Regular business transaction,0
396.42,Vendor_2,Admin,2023-12-28,1019,Regular business transaction,0
962.24,Vendor_19,Finance,2023-11-06,1099,Regular business transaction,0
1224.01,Vendor_13,Finance,2023-11-21,1013,Regular business transaction,0
1258.42,Vendor_17,IT,2023-06-05,1060,Regular business transaction,0
1145.69,Vendor_9,Sales,2023-08-12,1069,Regular business transaction,0
880.23,Vendor_2,IT,2023-02-08,1012,Regular business transaction,0
1230.58,Vendor_1,Admin,2023-08-03,1071,Regular business transaction,0
1581.66,Vendor_18,Sales,2023-05-20,1035,Regular business transaction,0
332.94,Vendor_15,Legal,2023-07-29,1090,Regular business transaction,0
556.05,Vendor_13,Marketing,2023-01-08,1017,Regular business transaction,0
1534.04,Vendor_3,Sales,2023-07-19,1078,Regular business transaction,0
1207.41,Vendor_13,Marketing,2023-07-12,1071,Regular business transaction,0
1164.85,Vendor_5,IT,2023-02-14,1002,Regular business transaction,0
655.9,Vendor_10,HR,2023-02-25,1091,Regular business transaction,0
902.03,Vendor_15,Marketing,2023-02-04,1026,Regular business transaction,0
718.78,Vendor_11,Legal,2023-04-05,1062,Regular business transaction,0
894.99,Vendor_8,Marketing,2023-04-11,1052,Regular business transaction,0
735.07,Vendor_20,Finance,2023-12-02,1064,Regular business transaction,0
621.27,Vendor_1,HR,2023-08-29,1022,Regular business transaction,0
584.7,Vendor_6,Finance,2023-05-20,1058,Regular business transaction,0
1116.86,Vendor_12,HR,2023-06-11,1028,Regular business transaction,0
963.16,Vendor_5,Admin,2023-05-02,1044,Regular business transaction,0
1080.51,Vendor_5,Admin,2023-03-08,1054,Regular business transaction,0
767.83,Vendor_16,Marketing,2023-05-05,1021,Regular business transaction,0
1446.47,Vendor_15,Admin,2023-02-09,1064,Regular business transaction,0
1022.23,Vendor_3,HR,2023-05-14,1096,Regular business transaction,0
849.28,Vendor_17,Finance,2023-02-03,1053,Regular business transaction,0
809.67,Vendor_20,Marketing,2023-04-22,1082,Regular business transaction,0
777.23,Vendor_19,IT,2023-08-15,1099,Regular business transaction,0
1241.05,Vendor_20,HR,2023-02-11,1073,Regular business transaction,0
811.03,Vendor_11,Sales,2023-04-17,1058,Regular business transaction,0
571.16,Vendor_19,IT,2023-06-28,1077,Regular business transaction,0
1328.43,Vendor_12,HR,2023-07-21,1072,Regular business transaction,0
1270.25,Vendor_5,IT,2023-07-10,1086,Regular business transaction,0
1389.99,Vendor_19,IT,2023-07-08,1056,Regular business transaction,0
1683.36,Vendor_4,Admin,2023-04-20,1041,Regular business transaction,0
668.71,Vendor_7,Legal,2023-10-12,1011,Regular business transaction,0
602.93,Vendor_18,Marketing,2023-03-27,1087,Regular business transaction,0
1294.69,Vendor_1,Marketing,2023-12-22,1054,Regular business transaction,0
1257.19,Vendor_6,IT,2023-10-22,1054,Regular business transaction,0
950.67,Vendor_5,Admin,2023-10-11,1030,Regular business transaction,0
843.73,Vendor_18,Marketing,2023-03-17,1065,Regular business transaction,0
987.84,Vendor_14,Finance,2023-02-13,1039,Regular business transaction,0
763.12,Vendor_20,HR,2023-11-18,1048,Regular business transaction,0
349.6,Vendor_17,Finance,2023-09-22,1064,Regular business transaction,0
777.28,Vendor_3,Finance,2023-03-08,1041,Regular business transaction,0
1288.66,Vendor_20,Marketing,2023-03-13,1004,Regular business transaction,0
1546.2,Vendor_6,Finance,2023-09-02,1025,Regular business transaction,0
1362.94,Vendor_1,Marketing,2023-03-11,1038,Regular business transaction,0
990.84,Vendor_7,Admin,2023-09-20,1090,Regular business transaction,0
1139.32,Vendor_6,Legal,2023-01-30,1067,Regular business transaction,0
1430.53,Vendor_5,Admin,2023-10-22,1047,Regular business transaction,0
808.8,Vendor_9,Marketing,2023-08-06,1085,Regular business transaction,0
932.13,Vendor_2,Legal,2023-02-15,1075,Regular business transaction,0
1142.76,Vendor_18,IT,2023-01-26,1080,Regular business transaction,0
1268.93,Vendor_6,Marketing,2023-10-10,1078,Regular business transaction,0
832.95,Vendor_1,Finance,2023-11-22,1063,Regular business transaction,0
712.03,Vendor_4,IT,2023-08-04,1069,Regular business transaction,0
617.45,Vendor_8,Sales,2023-06-08,1080,Regular business transaction,0
752.33,Vendor_6,Sales,2023-07-13,1072,Regular business transaction,0
778.23,Vendor_9,Sales,2023-02-04,1016,Regular business transaction,0
1479.87,Vendor_18,Marketing,2023-08-03,1013,Regular business transaction,0
1265.78,Vendor_2,Admin,2023-01-16,1039,Regular business transaction,0
1266.56,Vendor_16,Marketing,2023-08-16,1045,Regular business transaction,0
489.48,Vendor_1,Legal,2023-01-18,1055,Regular business transaction,0
1231.97,Vendor_13,Marketing,2023-03-06,1062,Regular business transaction,0
1020.34,Vendor_7,Marketing,2023-11-27,1049,Regular business transaction,0
1114.08,Vendor_17,IT,2023-02-09,1095,Regular business transaction,0
318.27,Vendor_2,HR,2023-06-04,1072,Regular business transaction,0
608.06,Vendor_8,Finance,2023-08-07,1057,Regular business transaction,0
1030.47,Vendor_20,IT,2023-04-06,1038,Regular business transaction,0
820.62,Vendor_20,HR,2023-07-31,1098,Regular business transaction,0
658.23,Vendor_19,Finance,2023-01-27,1072,Regular business transaction,0
797.88,Vendor_5,Admin,2023-01-24,1060,Regular business transaction,0
657.67,Vendor_13,Finance,2023-12-11,1054,Regular business transaction,0
1164.38,Vendor_17,Finance,2023-09-18,1065,Regular business transaction,0
1940.21,Vendor_12,IT,2023-08-14,1054,Regular business transaction,0
1176.02,Vendor_5,Legal,2023-10-16,1086,Regular business transaction,0
1952.0,Vendor_3,Finance,2023-08-15,1032,Regular business transaction,0
758.11,Vendor_13,IT,2023-11-16,1042,Regular business transaction,0
1079.93,Vendor_18,Sales,2023-02-14,1011,Regular business transaction,0
1235.57,Vendor_8,HR,2023-07-28,1072,Regular business transaction,0
426.17,Vendor_11,IT,2023-05-06,1074,Regular business transaction,0
1048.04,Vendor_18,Marketing,2023-01-19,1013,Regular business transaction,0
1237.67,Vendor_15,IT,2023-07-23,1064,Regular business transaction,0
500.53,Vendor_15,IT,2023-09-05,1029,Regular business transaction,0
838.81,Vendor_10,HR,2023-12-26,1026,Regular business transaction,0
1012.85,Vendor_4,Marketing,2023-02-21,1056,Regular business transaction,0
1405.12,Vendor_14,Legal,2023-08-23,1078,Regular business transaction,0
935.71,Vendor_6,HR,2023-10-03,1056,Regular business transaction,0
1293.19,Vendor_13,IT,2023-12-02,1097,Regular business transaction,0
1155.18,Vendor_5,Legal,2023-04-19,1040,Regular business transaction,0
1114.45,Vendor_4,Sales,2023-02-08,1086,Regular business transaction,0
1161.62,Vendor_13,IT,2023-04-06,1075,Regular business transaction,0
986.25,Vendor_18,Legal,2023-12-12,1058,Regular business transaction,0
1085.13,Vendor_15,Finance,2023-04-30,1026,Regular business transaction,0
696.22,Vendor_13,Finance,2023-04-01,1002,Regular business transaction,0
1183.87,Vendor_10,IT,2023-03-16,1069,Regular business transaction,0
648.66,Vendor_7,Admin,2023-04-12,1000,Regular business transaction,0
926.55,Vendor_6,Marketing,2023-03-17,1021,Regular business transaction,0
1206.78,Vendor_12,Marketing,2023-11-08,1076,Regular business transaction,0
1188.83,Vendor_14,IT,2023-02-11,1059,Regular business transaction,0
667.47,Vendor_18,HR,2023-01-17,1028,Regular business transaction,0
726.83,Vendor_10,Admin,2023-11-07,1012,Regular business transaction,0
812.6,Vendor_1,Sales,2023-05-21,1076,Regular business transaction,0
940.67,Vendor_19,Finance,2023-04-02,1035,Regular business transaction,0
1052.98,Vendor_18,HR,2023-06-17,1004,Regular business transaction,0
837.57,Vendor_3,Sales,2023-08-04,1058,Regular business transaction,0
1071.96,Vendor_10,Admin,2023-01-28,1001,Regular business transaction,0
644.26,Vendor_17,Legal,2023-11-05,1080,Regular business transaction,0
1094.6,Vendor_18,Marketing,2023-12-27,1030,Regular business transaction,0
1129.64,Vendor_16,IT,2023-09-22,1000,Regular business transaction,0
1691.41,Vendor_20,Admin,2023-02-26,1030,Regular business transaction,0
585.76,Vendor_8,Sales,2023-08-27,1034,Regular business transaction,0
972.13,Vendor_18,Admin,2023-05-13,1057,Regular business transaction,0
